RawTable,CleansedTable,RawColumnName,DataType,CleansedColumnName,TransformTag,CustomTransform,Lookup
raw.iicats_site_hierarchy,cleansed.iicats_site_hierarchy,ZN_MAIN_LENGTH,BigInt,lengthOfMains,,,
raw.iicats_site_hierarchy,cleansed.iicats_site_hierarchy,ZN_PROPERTIES,BigInt,noOfPropertiesInMNFZone,,,
raw.iicats_site_hierarchy,cleansed.iicats_site_hierarchy,ZN_VOLUME,"Decimal(38,0)",reservoirVolumeinMegalitres,,,
raw.iicats_site_hierarchy,cleansed.iicats_site_hierarchy,ZN_COMMENT,String,userComment,,,
raw.iicats_site_hierarchy,cleansed.iicats_site_hierarchy,ZN_RTU_ID,String,MNFZoneRTUId,,,
raw.iicats_site_hierarchy,cleansed.iicats_site_hierarchy,ZN_SAMPLE_COUNT,Integer,sampleCount,,,
raw.iicats_site_hierarchy,cleansed.iicats_site_hierarchy,ZN_CR_NO,String,changeRequestNumber,,,
raw.iicats_scx_facility,cleansed.iicats_scx_facility,FACILITY_INTERNAL_ID,BigInt,facilityInternalId,,,
raw.iicats_scx_facility,cleansed.iicats_scx_facility,SCX_SITE_CODE,String,site,,,
raw.iicats_scx_facility,cleansed.iicats_scx_facility,SCX_FACILITY_CODE,String,facilityCd,,,
raw.iicats_scx_facility,cleansed.iicats_scx_facility,M_DATE,DateTime,sourceRecordModifiedDateTime,,,
raw.iicats_scx_facility,cleansed.iicats_scx_facility,M_USER,String,sourceRecordModifierUser,,,
raw.iicats_scx_facility,cleansed.iicats_scx_facility,BI_FACILITY_DESC,String,facilityDescription,,,
raw.iicats_scx_facility,cleansed.iicats_scx_facility,GPS_NORTHING,"Decimal(38,4)",GPSNorthing,,,
raw.iicats_scx_facility,cleansed.iicats_scx_facility,GPS_EASTING,"Decimal(38,4)",GPSEasting,,,
raw.iicats_wfp_daily_demand_archive,cleansed.iicats_wfp_daily_demand_archive,RTU_ID,String,legacyRTUName,,,
raw.iicats_wfp_daily_demand_archive,cleansed.iicats_wfp_daily_demand_archive,POINT_ID,String,legacyPointName,,,
raw.iicats_wfp_daily_demand_archive,cleansed.iicats_wfp_daily_demand_archive,TSV_VALUE,Float,measurementResultValue,,,
raw.iicats_wfp_daily_demand_archive,cleansed.iicats_wfp_daily_demand_archive,TSV_DATE,DateTime,measurementResultDateTime,,,
raw.iicats_wfp_daily_demand_archive,cleansed.iicats_wfp_daily_demand_archive,M_DATE,DateTime,sourceRecordModifiedDateTime,,,
raw.iicats_wfp_daily_demand_archive,cleansed.iicats_wfp_daily_demand_archive,M_USER,String,sourceRecordModifierUser,,,
raw.iicats_wfp_daily_demand_archive,cleansed.iicats_wfp_daily_demand_archive,ARCHIVE_TYPE,String,archiveType,,,
raw.iicats_wfp_daily_demand_archive,cleansed.iicats_wfp_daily_demand_archive,ARCHIVE_DATE,DateTime,archiveDate,,,
raw.iicats_wfp_daily_demand_archive,cleansed.iicats_wfp_daily_demand_archive,ARCHIVE_USER,String,archiveUser,,,
raw.iicats_wfp_daily_demand_archive,cleansed.iicats_wfp_daily_demand_archive,RTU_INTERNAL_ID,BigInt,legacyRTUInternalId,,,
raw.iicats_wfp_daily_demand_archive,cleansed.iicats_wfp_daily_demand_archive,POINT_INTERNAL_ID,BigInt,legacyPointInternalId,,,
raw.iicats_std_asset_type,cleansed.iicats_std_asset_type,ASSET_TYPE,String,assetType,,,
raw.iicats_std_asset_type,cleansed.iicats_std_asset_type,ASSET_DESCRIPTION,String,assetDescription,,,
raw.iicats_std_asset_type,cleansed.iicats_std_asset_type,M_DATE,DateTime,sourceRecordModifiedDateTime,,,
raw.iicats_std_asset_type,cleansed.iicats_std_asset_type,M_USER,String,sourceRecordModifierUser,,,
raw.iicats_std_facility_type,cleansed.iicats_std_facility_type,FACILITY_TYPE,String,facilityType,,,
raw.iicats_std_facility_type,cleansed.iicats_std_facility_type,FACILITY_DESCRIPTION,String,facilityDescription,,,
raw.iicats_std_facility_type,cleansed.iicats_std_facility_type,M_DATE,DateTime,sourceRecordModifiedDateTime,,,
raw.iicats_std_facility_type,cleansed.iicats_std_facility_type,M_USER,String,sourceRecordModifierUser,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,SCX_SITE_CODE,String,site,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,SCX_ASSET_CODE,String,assetCd,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,SCX_POINT_NAME,String,pointName,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,SCX_POINT_CLASS,String,pointClass,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,RTU_ID,String,legacyRTUName,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,POINT_ID,String,legacyPointName,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,MNEMONIC1,BigInt,mnemonic1,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,STATE1,String,state1,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,MNEMONIC2,BigInt,mnemonic2,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,STATE2,String,state2,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,MNEMONIC3,BigInt,mnemonic3,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,STATE3,String,state3,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,MNEMONIC4,BigInt,mnemonic4,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,STATE4,String,state4,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,ALARM_DESCRIPT,String,pointAlarmJobDescription,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,M_DATE,DateTime,sourceRecordModifiedDateTime,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,M_USER,String,sourceRecordModifierUser,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,SCX_FACILITY_CODE,String,facilityCd,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,POINT_REPORT_ID,BigInt,pointReportedId,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,AREA_OF_INTEREST,String,areaOfInterest,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,EQUIPMENT_CODE,String,equipmentCd,,,
raw.iicats_scx_point,cleansed.iicats_scx_point,POINT_INTERNAL_ID,BigInt,pointInternalId,,,
raw.iicats_bi_reference_codes,cleansed.iicats_bi_reference_codes,FIELD,String,referenceField,,,
raw.iicats_bi_reference_codes,cleansed.iicats_bi_reference_codes,REF_CODE,String,referenceCd,,,
raw.iicats_bi_reference_codes,cleansed.iicats_bi_reference_codes,DESCRIPTION,String,referenceDescription,,,
raw.iicats_bi_reference_codes,cleansed.iicats_bi_reference_codes,M_DATE,DateTime,sourceRecordModifiedDateTime,,,
raw.iicats_bi_reference_codes,cleansed.iicats_bi_reference_codes,M_USER,String,sourceRecordModifierUser,,,
raw.iicats_std_unit,cleansed.iicats_std_unit,UNITS_ID,BigInt,unitId,,,
raw.iicats_std_unit,cleansed.iicats_std_unit,UNITS,String,units,,,
raw.iicats_std_unit,cleansed.iicats_std_unit,M_DATE,DateTime,sourceRecordModifiedDateTime,,,
raw.iicats_std_unit,cleansed.iicats_std_unit,M_USER,String,sourceRecordModifierUser,,,
raw.iicats_std_unit,cleansed.iicats_std_unit,AUDIT_UNIT,String,auditUnit,,,
raw.iicats_scxfield,cleansed.iicats_scxfield,SCX_FLD_NM,String,fieldName,,,
raw.iicats_scxfield,cleansed.iicats_scxfield,IICATS_STG_TABLE_NM,String,IICATSStagingTableName,,,
raw.iicats_scxfield,cleansed.iicats_scxfield,IICATS_STG_FLD_NM,String,IICATSStagingFieldName,,,
raw.iicats_scxfield,cleansed.iicats_scxfield,HT_SYS_ID,Integer,sourceRecordSystemId,,,
raw.iicats_scxfield,cleansed.iicats_scxfield,IICATS_STG_FLD_DSC,String,IICATSStagingFieldDescription,,,
