RawTable,CleansedTable,RawColumnName,CleansedColumnName,DataType,TransformTag,CustomTransform,Lookup
raw.fin_coss,cleansed.fin_coss,MEF014,fixedQuantity14,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEF014,fixedQuantity14,Float,,,
raw.fin_coss,cleansed.fin_coss,MEF015,fixedQuantity15,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEF015,fixedQuantity15,Float,,,
raw.fin_coss,cleansed.fin_coss,MEF016,fixedQuantity16,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEF016,fixedQuantity16,Float,,,
raw.fin_coss,cleansed.fin_coss,MEF002,fixedQuantity2,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEF002,fixedQuantity2,Float,,,
raw.fin_coss,cleansed.fin_coss,MEF003,fixedQuantity3,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEF003,fixedQuantity3,Float,,,
raw.fin_coss,cleansed.fin_coss,MEF004,fixedQuantity4,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEF004,fixedQuantity4,Float,,,
raw.fin_coss,cleansed.fin_coss,MEF005,fixedQuantity5,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEF005,fixedQuantity5,Float,,,
raw.fin_coss,cleansed.fin_coss,MEF006,fixedQuantity6,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEF006,fixedQuantity6,Float,,,
raw.fin_coss,cleansed.fin_coss,MEF007,fixedQuantity7,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEF007,fixedQuantity7,Float,,,
raw.fin_coss,cleansed.fin_coss,MEF008,fixedQuantity8,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEF008,fixedQuantity8,Float,,,
raw.fin_coss,cleansed.fin_coss,MEF009,fixedQuantity9,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEF009,fixedQuantity9,Float,,,
raw.fin_coss,cleansed.fin_coss,WKF001,fixedValueControllingArea1,Float,,,
raw.fin_cosp,cleansed.fin_cosp,WKF001,fixedValueControllingArea1,Float,,,
raw.fin_coss,cleansed.fin_coss,WKF010,fixedValueControllingArea10,Float,,,
raw.fin_cosp,cleansed.fin_cosp,WKF010,fixedValueControllingArea10,Float,,,
raw.fin_coss,cleansed.fin_coss,WKF011,fixedValueControllingArea11,Float,,,
raw.fin_cosp,cleansed.fin_cosp,WKF011,fixedValueControllingArea11,Float,,,
raw.fin_coss,cleansed.fin_coss,WKF012,fixedValueControllingArea12,Float,,,
raw.fin_cosp,cleansed.fin_cosp,WKF012,fixedValueControllingArea12,Float,,,
raw.fin_coss,cleansed.fin_coss,WKF013,fixedValueControllingArea13,Float,,,
raw.fin_cosp,cleansed.fin_cosp,WKF013,fixedValueControllingArea13,Float,,,
raw.fin_coss,cleansed.fin_coss,WKF014,fixedValueControllingArea14,Float,,,
raw.fin_cosp,cleansed.fin_cosp,WKF014,fixedValueControllingArea14,Float,,,
raw.fin_coss,cleansed.fin_coss,WKF015,fixedValueControllingArea15,Float,,,
raw.fin_cosp,cleansed.fin_cosp,WKF015,fixedValueControllingArea15,Float,,,
raw.fin_coss,cleansed.fin_coss,WKF016,fixedValueControllingArea16,Float,,,
raw.fin_cosp,cleansed.fin_cosp,WKF016,fixedValueControllingArea16,Float,,,
raw.fin_coss,cleansed.fin_coss,WKF002,fixedValueControllingArea2,Float,,,
raw.fin_cosp,cleansed.fin_cosp,WKF002,fixedValueControllingArea2,Float,,,
raw.fin_coss,cleansed.fin_coss,WKF003,fixedValueControllingArea3,Float,,,
raw.fin_cosp,cleansed.fin_cosp,WKF003,fixedValueControllingArea3,Float,,,
raw.fin_coss,cleansed.fin_coss,WKF004,fixedValueControllingArea4,Float,,,
raw.fin_cosp,cleansed.fin_cosp,WKF004,fixedValueControllingArea4,Float,,,
raw.fin_coss,cleansed.fin_coss,WKF005,fixedValueControllingArea5,Float,,,
raw.fin_cosp,cleansed.fin_cosp,WKF005,fixedValueControllingArea5,Float,,,
raw.fin_coss,cleansed.fin_coss,WKF006,fixedValueControllingArea6,Float,,,
raw.fin_cosp,cleansed.fin_cosp,WKF006,fixedValueControllingArea6,Float,,,
raw.fin_coss,cleansed.fin_coss,WKF007,fixedValueControllingArea7,Float,,,
raw.fin_cosp,cleansed.fin_cosp,WKF007,fixedValueControllingArea7,Float,,,
raw.fin_coss,cleansed.fin_coss,WKF008,fixedValueControllingArea8,Float,,,
raw.fin_cosp,cleansed.fin_cosp,WKF008,fixedValueControllingArea8,Float,,,
raw.fin_coss,cleansed.fin_coss,WKF009,fixedValueControllingArea9,Float,,,
raw.fin_cosp,cleansed.fin_cosp,WKF009,fixedValueControllingArea9,Float,,,
raw.fin_coss,cleansed.fin_coss,FKBER,functionalArea,String,,,
raw.fin_cosp,cleansed.fin_cosp,FKBER,functionalArea,String,,,
raw.fin_0gl_account_attr,cleansed.fin_0gl_account_attr,FUNC_AREA,functionalArea,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,FUNC_AREA,functionalArea,String,,,
raw.fin_coss,cleansed.fin_coss,GEBER,fund,String,,,
raw.fin_cosp,cleansed.fin_cosp,GEBER,fund,String,,,
raw.fin_0comp_code_attr,cleansed.fin_0comp_code_attr,PERIV,fyVariant,String,,,
raw.fin_0gl_account_attr,cleansed.fin_0gl_account_attr,KTOKS,glAccountGroup,String,,,
raw.fin_0gl_account_text,cleansed.fin_0gl_account_text,TXTLG,glAccountLongText,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,HKONT,glAccountNumber,String,,,
raw.fin_0gl_account_attr,cleansed.fin_0gl_account_attr,SAKNR,glAccountNumber,String,,,
raw.fin_0gl_account_text,cleansed.fin_0gl_account_text,SAKNR,glaccountnumber,String,,,
raw.fin_0gl_account_attr,cleansed.fin_0gl_account_attr,SAKAN,glAccountNumberWithPrefix,String,,,
raw.fin_0gl_account_text,cleansed.fin_0gl_account_text,TXTSH,glAccountShortText,String,,,
raw.fin_coss,cleansed.fin_coss,GRANT_NBR,grant,String,,,
raw.fin_cosp,cleansed.fin_cosp,GRANT_NBR,grant,String,,,
raw.fin_0gl_account_attr,cleansed.fin_0gl_account_attr,BILKT,groupAccountNumber,String,,,
raw.fin_cobra,cleansed.fin_cobra,HIENR,hierarchyNumber,Integer,,,
raw.fin_cobrb,cleansed.fin_cobrb,ZINCL,includingOverheadsIndicator,String,flag-x-yes-no,,
raw.fin_cobra,cleansed.fin_cobra,ERSAV,incorectUpdateIdentifier,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,APLZL,internalcounter,Integer,,,
raw.fin_cobrb,cleansed.fin_cobrb,KDPOS,itemNumber,Integer,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,JV_JIBCL,jibJIBEClass,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,JV_JIBSA,jibJIBESubClass,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,VNAME,jointVenture,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,JV_OTYPE,jointVentureObjectType,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,SPRAS,languageKey,String,,,
raw.fin_0version_text,cleansed.fin_0version_text,SPRAS,languageKey,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,LEDNR,ledger,String,,,
raw.fin_0ac_ledger_text,cleansed.fin_0ac_ledger_text,RLDNR,ledger,String,,,
raw.fin_coss,cleansed.fin_coss,LEDNR,ledgerForControllingObjects,String,,,
raw.fin_cosp,cleansed.fin_cosp,LEDNR,ledgerForControllingObjects,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,LDGRP,ledgerGroup,String,,,
raw.fin_0ac_ledger_text,cleansed.fin_0ac_ledger_text,NAME,ledgerName,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,LOCK_IND,lockIndicator,String,flag-x-yes-no,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,LOGSYSTEM,logicalSystem,String,,,
raw.fin_0costcenter_text,cleansed.fin_0costcenter_text,TXTMC,longDescription,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,ANLN1,mainAssetNumber,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,MRULE,manipulationRule,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,MATNR,materialNumber,String,,,
raw.fin_0profit_ctr_text,cleansed.fin_0profit_ctr_text,TXTMD,mediumDescription,string,,,
raw.fin_0co_area_text,cleansed.fin_0co_area_text,TXTMD,mediumDescription,String,,,
raw.fin_0costcenter_text,cleansed.fin_0costcenter_text,TXTMD,mediumDescription,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,NAME1,name1,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,NAME1,name1,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,NAME2,name2,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,NAME2,name2,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,NAME3,name3,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,NAME3,name3,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,NAME4,name4,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,NAME4,name4,String,,,
raw.fin_0version_text,cleansed.fin_0version_text,VTEXT,nameOfVersion,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,NPLNR,networkAccountAssignment,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,OBJNR,objectnumber,String,,,
raw.fin_cobra,cleansed.fin_cobra,OBJNR,objectNumber,String,,,
raw.fin_coss,cleansed.fin_coss,OBJNR,objectnumber,String,,,
raw.fin_cosp,cleansed.fin_cosp,OBJNR,objectnumber,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,OBJNR,objectNumber,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,REC_OBJNR1,objectSettlementReceiver1,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,REC_OBJNR2,objectSettlementReceiver2,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,POSNR,orderItemnumber,Integer,,,
raw.fin_cobrb,cleansed.fin_cobrb,AUFNR,orderNumber,String,,,
raw.fin_coss,cleansed.fin_coss,PAROB,partnerObject,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,PCA_TEMPLATE,pcaTemplate,String,,,
raw.fin_coss,cleansed.fin_coss,PERBL,periodBlock,Integer,,,
raw.fin_cosp,cleansed.fin_cosp,PERBL,periodBlock,Integer,,,
raw.fin_cobrb,cleansed.fin_cobrb,ERSPE,periodFirstUse,Integer,,,
raw.fin_cobrb,cleansed.fin_cobrb,LETPE,periodLastUse,Integer,,,
raw.fin_cobra,cleansed.fin_cobra,LETPE,periodLastUsed,Integer,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,VERAK,personResponsible,String,,,
raw.fin_0gl_account_attr,cleansed.fin_0gl_account_attr,GVTYP,plAccountType,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,PKZER,planningRevenueLockIndicator,String,flag-x-yes-no,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,PKZKP,planPrimaryCostLockIndicator,String,flag-x-yes-no,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,PKZKS,planSecondaryCostLockIndicator,String,flag-x-yes-no,,
raw.fin_cobrb,cleansed.fin_cobrb,WERKS,plant,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,WERKS,plant,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,PFACH,pobox,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,PFACH,poBox,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,PSTL2,poBoxPostalCode,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,PSTL2,poBoxPostalCode,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,PSTLZ,postalCode,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,PSTLZ,postalCode,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,DRNAM,PrinterDestination,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,DRNAM,printerName,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,PASUBNR,profitabilitySegmentChanges,Integer,,,
raw.fin_cobrb,cleansed.fin_cobrb,PAOBJNR,profitabilitySegmentNumber,Integer,,,
raw.fin_cobrb,cleansed.fin_cobrb,PRCTR,profitCenter,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,PRCTR,profitCenter,String,,,
raw.fin_0profit_ctr_text,cleansed.fin_0profit_ctr_text,PRCTR,profitCenter,string,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,PRCTR,profitCenter,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,KHINR,profitCenterArea,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,VERAK,profitCenterPersonResponsible,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,VERAK_USER,profitCenterUserResponsible,String,,,
raw.fin_cobra,cleansed.fin_cobra,ANALG,propotionalSettlementIdentifier,String,,,
raw.fin_coss,cleansed.fin_coss,MUV001,quantitiesIncomplete1,String,,,
raw.fin_cosp,cleansed.fin_cosp,MUV001,quantitiesIncomplete1,String,,,
raw.fin_coss,cleansed.fin_coss,MUV010,quantitiesIncomplete10,String,,,
raw.fin_cosp,cleansed.fin_cosp,MUV010,quantitiesIncomplete10,String,,,
raw.fin_coss,cleansed.fin_coss,MUV011,quantitiesIncomplete11,String,,,
raw.fin_cosp,cleansed.fin_cosp,MUV011,quantitiesIncomplete11,String,,,
raw.fin_coss,cleansed.fin_coss,MUV012,quantitiesIncomplete12,String,,,
raw.fin_cosp,cleansed.fin_cosp,MUV012,quantitiesIncomplete12,String,,,
raw.fin_coss,cleansed.fin_coss,MUV013,quantitiesIncomplete13,String,,,
raw.fin_cosp,cleansed.fin_cosp,MUV013,quantitiesIncomplete13,String,,,
raw.fin_coss,cleansed.fin_coss,MUV014,quantitiesIncomplete14,String,,,
raw.fin_cosp,cleansed.fin_cosp,MUV014,quantitiesIncomplete14,String,,,
raw.fin_coss,cleansed.fin_coss,MUV015,quantitiesIncomplete15,String,,,
raw.fin_cosp,cleansed.fin_cosp,MUV015,quantitiesIncomplete15,String,,,
raw.fin_coss,cleansed.fin_coss,MUV016,quantitiesIncomplete16,String,,,
raw.fin_cosp,cleansed.fin_cosp,MUV016,quantitiesIncomplete16,String,,,
raw.fin_coss,cleansed.fin_coss,MUV002,quantitiesIncomplete2,String,,,
raw.fin_cosp,cleansed.fin_cosp,MUV002,quantitiesIncomplete2,String,,,
raw.fin_coss,cleansed.fin_coss,MUV003,quantitiesIncomplete3,String,,,
raw.fin_cosp,cleansed.fin_cosp,MUV003,quantitiesIncomplete3,String,,,
raw.fin_coss,cleansed.fin_coss,MUV004,quantitiesIncomplete4,String,,,
raw.fin_cosp,cleansed.fin_cosp,MUV004,quantitiesIncomplete4,String,,,
raw.fin_coss,cleansed.fin_coss,MUV005,quantitiesIncomplete5,String,,,
raw.fin_cosp,cleansed.fin_cosp,MUV005,quantitiesIncomplete5,String,,,
raw.fin_coss,cleansed.fin_coss,MUV006,quantitiesIncomplete6,String,,,
raw.fin_cosp,cleansed.fin_cosp,MUV006,quantitiesIncomplete6,String,,,
raw.fin_coss,cleansed.fin_coss,MUV007,quantitiesIncomplete7,String,,,
raw.fin_cosp,cleansed.fin_cosp,MUV007,quantitiesIncomplete7,String,,,
raw.fin_coss,cleansed.fin_coss,MUV008,quantitiesIncomplete8,String,,,
raw.fin_cosp,cleansed.fin_cosp,MUV008,quantitiesIncomplete8,String,,,
raw.fin_coss,cleansed.fin_coss,MUV009,quantitiesIncomplete9,String,,,
raw.fin_cosp,cleansed.fin_cosp,MUV009,quantitiesIncomplete9,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,KOSTL,receiverCostCenter,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,MGEFL,recordingConsumptionQuantitiesLockIndicator,String,flag-x-yes-no,,
raw.fin_cobrb,cleansed.fin_cobrb,RECID,recoveryIndicator,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,RECID,recoveryIndicator,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,REGIO,region,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,REGIO,region,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,BREST,remainingAmountForSettlement,Float,,,
raw.fin_cobrb,cleansed.fin_cobrb,AUFPL,routingNumber,Integer,,,
raw.fin_cobrb,cleansed.fin_cobrb,KDAUF,salesOrderNumber,String,,,
raw.fin_0gl_account_attr,cleansed.fin_0gl_account_attr,MUSTR,sampleAccountNumber,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,SCD_TEMPL,scdTemplate,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,SCI_TEMPL,sciTemplate,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,SEGMENT,segment,String,,,
raw.fin_coss,cleansed.fin_coss,SEGMENT,segmentForSegmentalReporting,String,,,
raw.fin_cosp,cleansed.fin_cosp,SEGMENT,segmentForSegmentalReporting,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,LFDNR,sequenceDistributionRule,Integer,,,
raw.fin_cobra,cleansed.fin_cobra,KSTAR,settlementCostElement,String,,,
raw.fin_cobra,cleansed.fin_cobra,ABRNR,settlementNumber,Integer,,,
raw.fin_cobrb,cleansed.fin_cobrb,PROZS,settlementPercentageRate,Float,,,
raw.fin_cobra,cleansed.fin_cobra,APROF,settlementProfile,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,BMENG,settlementQuantity,Float,,,
raw.fin_cobra,cleansed.fin_cobra,KTEXT,settlementRuleDescription,String,,,
raw.fin_cobra,cleansed.fin_cobra,SORT,settlementRuleSortField,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,SRSTRAT,settlementrulesStrategy,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,STRAT,settlementTracingFactor,Integer,,,
raw.fin_cobrb,cleansed.fin_cobrb,AVORG,settlementTransaction,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,PERBZ,settlementType,String,,,
raw.fin_0profit_ctr_text,cleansed.fin_0profit_ctr_text,TXTSH,shortDescription,string,,,
raw.fin_0costcenter_text,cleansed.fin_0costcenter_text,TXTSH,shortDescription,String,,,
raw.fin_cobrb,cleansed.fin_cobrb,URZUO,sourceAssignment,String,,,
raw.fin_coss,cleansed.fin_coss,USPOB,sourceObject,String,,,
raw.fin_cobra,cleansed.fin_cobra,URSCH,sourceStructure,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,KHINR,standardHierarchyArea,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,STAKZ,statisticalIndicator,String,flag-x-yes-no,,
raw.fin_cobra,cleansed.fin_cobra,SRSLIST,strategyGenerationSETC,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,STRAS,streetAndHouseNumber,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,STRAS,streetHouseNumber,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,NKOST,subsequentCostCenter,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,TXJCD,taxJurisdiction,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,TXJCD,taxJurisdiction,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,TELBX,teleboxNumber,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,TELBX,teleboxNumber,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,TELF1,telephoneNumber1,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,TELF1,telephonenumber1,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,TELF2,telephoneNumber2,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,TELF2,telephonenumber2,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,TELTX,teletexNumber,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,TELTX,teletexNumber,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,TELX1,telexNumber,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,TELX1,telexNumber,String,,,
raw.fin_0profit_ctr_attr,cleansed.fin_0profit_ctr_attr,ANRED,title,String,,,
raw.fin_0costcenter_attr,cleansed.fin_0costcenter_attr,ANRED,title,String,,,
raw.fin_coss,cleansed.fin_coss,PAG001,TotalPriceVariance1,Float,,,
raw.fin_cosp,cleansed.fin_cosp,PAG001,totalPriceVariance1,Float,,,
raw.fin_coss,cleansed.fin_coss,PAG010,TotalPriceVariance10,Float,,,
raw.fin_cosp,cleansed.fin_cosp,PAG010,totalPriceVariance10,Float,,,
raw.fin_coss,cleansed.fin_coss,PAG011,TotalPriceVariance11,Float,,,
raw.fin_cosp,cleansed.fin_cosp,PAG011,totalPriceVariance11,Float,,,
raw.fin_coss,cleansed.fin_coss,PAG012,TotalPriceVariance12,Float,,,
raw.fin_cosp,cleansed.fin_cosp,PAG012,totalPriceVariance12,Float,,,
raw.fin_coss,cleansed.fin_coss,PAG013,TotalPriceVariance13,Float,,,
raw.fin_cosp,cleansed.fin_cosp,PAG013,totalPriceVariance13,Float,,,
raw.fin_coss,cleansed.fin_coss,PAG014,TotalPriceVariance14,Float,,,
raw.fin_cosp,cleansed.fin_cosp,PAG014,totalPriceVariance14,Float,,,
raw.fin_coss,cleansed.fin_coss,PAG015,TotalPriceVariance15,Float,,,
raw.fin_cosp,cleansed.fin_cosp,PAG015,totalPriceVariance15,Float,,,
raw.fin_coss,cleansed.fin_coss,PAG016,TotalPriceVariance16,Float,,,
raw.fin_cosp,cleansed.fin_cosp,PAG016,totalPriceVariance16,Float,,,
raw.fin_coss,cleansed.fin_coss,PAG002,TotalPriceVariance2,Float,,,
raw.fin_cosp,cleansed.fin_cosp,PAG002,totalPriceVariance2,Float,,,
raw.fin_coss,cleansed.fin_coss,PAG003,TotalPriceVariance3,Float,,,
raw.fin_cosp,cleansed.fin_cosp,PAG003,totalPriceVariance3,Float,,,
raw.fin_coss,cleansed.fin_coss,PAG004,TotalPriceVariance4,Float,,,
raw.fin_cosp,cleansed.fin_cosp,PAG004,totalPriceVariance4,Float,,,
raw.fin_coss,cleansed.fin_coss,PAG005,TotalPriceVariance5,Float,,,
raw.fin_cosp,cleansed.fin_cosp,PAG005,totalPriceVariance5,Float,,,
raw.fin_coss,cleansed.fin_coss,PAG006,TotalPriceVariance6,Float,,,
raw.fin_cosp,cleansed.fin_cosp,PAG006,totalPriceVariance6,Float,,,
raw.fin_coss,cleansed.fin_coss,PAG007,TotalPriceVariance7,Float,,,
raw.fin_cosp,cleansed.fin_cosp,PAG007,totalPriceVariance7,Float,,,
raw.fin_coss,cleansed.fin_coss,PAG008,TotalPriceVariance8,Float,,,
raw.fin_cosp,cleansed.fin_cosp,PAG008,totalPriceVariance8,Float,,,
raw.fin_coss,cleansed.fin_coss,PAG009,TotalPriceVariance9,Float,,,
raw.fin_cosp,cleansed.fin_cosp,PAG009,totalPriceVariance9,Float,,,
raw.fin_cobra,cleansed.fin_cobra,GMENG,totalQuantity,Float,,,
raw.fin_coss,cleansed.fin_coss,MEG001,totalQuantity1,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEG001,totalQuantity1,Float,,,
raw.fin_coss,cleansed.fin_coss,MEG010,totalQuantity10,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEG010,totalQuantity10,Float,,,
raw.fin_coss,cleansed.fin_coss,MEG011,totalQuantity11,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEG011,totalQuantity11,Float,,,
raw.fin_coss,cleansed.fin_coss,MEG012,totalQuantity12,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEG012,totalQuantity12,Float,,,
raw.fin_coss,cleansed.fin_coss,MEG013,totalQuantity13,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEG013,totalQuantity13,Float,,,
raw.fin_coss,cleansed.fin_coss,MEG014,totalQuantity14,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEG014,totalQuantity14,Float,,,
raw.fin_coss,cleansed.fin_coss,MEG015,totalQuantity15,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEG015,totalQuantity15,Float,,,
raw.fin_coss,cleansed.fin_coss,MEG016,totalQuantity16,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEG016,totalQuantity16,Float,,,
raw.fin_coss,cleansed.fin_coss,MEG002,totalQuantity2,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEG002,totalQuantity2,Float,,,
raw.fin_coss,cleansed.fin_coss,MEG003,totalQuantity3,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEG003,totalQuantity3,Float,,,
raw.fin_coss,cleansed.fin_coss,MEG004,totalQuantity4,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEG004,totalQuantity4,Float,,,
raw.fin_coss,cleansed.fin_coss,MEG005,totalQuantity5,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEG005,totalQuantity5,Float,,,
raw.fin_coss,cleansed.fin_coss,MEG006,totalQuantity6,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEG006,totalQuantity6,Float,,,
raw.fin_coss,cleansed.fin_coss,MEG007,totalQuantity7,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEG007,totalQuantity7,Float,,,
raw.fin_coss,cleansed.fin_coss,MEG008,totalQuantity8,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEG008,totalQuantity8,Float,,,
raw.fin_coss,cleansed.fin_coss,MEG009,totalQuantity9,Float,,,
raw.fin_cosp,cleansed.fin_cosp,MEG009,totalQuantity9,Float,,,
raw.fin_coss,cleansed.fin_coss,WKG001,TotalValueControllingArea1,Float,,,
raw.fin_cosp,cleansed.fin_cosp,WKG001,TotalValueControllingArea1,Float,,,
raw.fin_coss,cleansed.fin_coss,WKG010,TotalValueControllingArea10,Float,,,
raw.fin_cosp,cleansed.fin_cosp,WKG010,TotalValueControllingArea10,Float,,,
raw.fin_coss,cleansed.fin_coss,WKG011,TotalValueControllingArea11,Float,,,
raw.fin_cosp,cleansed.fin_cosp,WKG011,TotalValueControllingArea11,Float,,,
