RawTable,CleansedTable,RawColumnName,CleansedColumnName,DataType,TransformTag,CustomTransform,Lookup
raw.crm_crmd_erms_contnt,cleansed.crm_crmd_erms_contnt,CON_ID,emailID,String,trimcoalesce,,
raw.crm_crmd_erms_step,cleansed.crm_crmd_erms_step,CON_ID,emailID,String,trimcoalesce,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,COND_GROUP_NAME,conditionGroupName,String,,,
raw.crm_crm_svy_re_quest,cleansed.crm_crm_svy_re_quest,CONSNR,questionSequenceNumber,String,trimcoalesce,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,CONTACT_PERSON,contactPersonNumber,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,CONTACT_PERSON,contactPersonNumber,String,trim,,
raw.crm_crmd_erms_contnt,cleansed.crm_crmd_erms_contnt,CONTENT,content,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,CONTRACT_MESSAGE,contractMessage,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,CONTRACT_QUANVAL,contractQuantityValue,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,COUNTER,numberOfActivities,Integer,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,COUNTER_C,numberOfActivitiesC,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,COUNTER_D,numberOfActivitiesD,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,COUNTER_E,numberOfActivitiesE,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,COUNTER_T,numberOfActivitiesT,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,COUNTER_W,numberOfActivitiesW,String,,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,CREA_TIME,creationDatetime,Datetime,int-utc-to-sydney-datetime,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,CREA_USER,createdByUser,String,,,
raw.crm_crmd_erms_header,cleansed.crm_crmd_erms_header,CREATE_ON,createdDate,Date ,int-to-date,,
raw.crm_crm_svy_db_svs,cleansed.crm_crm_svy_db_svs,CREATED AT,surveysCreationDate,Date,,,
raw.crm_crm_svy_db_svs,cleansed.crm_crm_svy_db_svs,CREATED BY,createdBy,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,CREATED_AT,createdDate,Date,str-yyyy-mm-dd-to-date,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,CREATED_AT,createdDate,Date,str-yyyy-mm-dd-to-date,,
raw.crm_crm_svy_db_s,cleansed.crm_crm_svy_db_s,CREATED_AT,creationDateAt,Datetime,int-to-datetime,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,CREATED_BY,createdBy,String,,,
raw.crm_crm_svy_db_s,cleansed.crm_crm_svy_db_s,CREATED_BY,createdBy,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,CREATED_TS,createdDateTime,Datetime,int-utc-to-sydney-datetime,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,CREI_PROFILE,entitlementProfile,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,CRM_ISU_CONTRACT,contractID,String,,,
raw.crm_crmd_partner,cleansed.crm_crmd_partner,CUST_ATTR_DB,customizableAttributesExistFlag,String,flag-x-yes-no,,
raw.crm_crmd_partner,cleansed.crm_crmd_partner,CUST_REL_DB,partnerRelationshipExistsFlag,String,flag-x-yes-no,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,CUSTMAT_VALID,processPartnerProductNumber,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,DEDUP_PROFILE,deduplicationProfile,String,,,
raw.crm_crmc_prt_otype,cleansed.crm_crmc_prt_otype,DEFAULTBORTYPE,defaultBorType,String,,,
raw.crm_crmd_srv_subject,cleansed.crm_crmd_srv_subject,DEFECTCLASS,defectClass,String,,,
raw.crm_crmd_srv_subject,cleansed.crm_crmd_srv_subject,DEFQUANTITY,defectCount,Integer,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,DEFQUANTITY_C,defectCountC,Integer,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,DEFQUANTITY_D,defectCountD,Integer,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,DEFQUANTITY_E,defectCountE,Integer,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,DEFQUANTITY_T,defectCountT,Integer,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,DEFQUANTITY_W,defectCountW,Integer,,,
raw.crm_zcs_long_text_act,cleansed.crm_zcs_long_text_act,DELTADATE,createdDate,Datetime,int-to-datetime,,
raw.crm_zcs_long_text_f,cleansed.crm_zcs_long_text_f,DELTADATE,deltaDate,Datetime,int-to-datetime,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,DESCR_LANGUAGE,descriptionLanguage,String,,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,DESCRIPT,titleOfDocument,String,,,
raw.crm_crmc_partner_ft,cleansed.crm_crmc_partner_ft,DESCRIPTION,partnerFunctionDescription,String,,,
raw.crm_0crm_category_text,cleansed.crm_0crm_category_text,DESCRIPTION,categoryDescription,String,trim,,
raw.crm_crmd_erms_stas_t,cleansed.crm_crmd_erms_stas_t,Description,emailStatus,String,,,
raw.crm_crmd_erms_eventt,cleansed.crm_crmd_erms_eventt,DESCRIPTION,emailEventDescription,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,DESCRIPTION_UC,transactionDescription,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,DESCRIPTION_UC,description,String,,,
raw.crm_zcs_long_text_act,cleansed.crm_zcs_long_text_act,DI_OPERATION_TYPE,di_operation_type,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,DI_OPERATION_TYPE,di_operation_type,String,,,
raw.crm_zcs_long_text_f,cleansed.crm_zcs_long_text_f,DI_OPERATION_TYPE,di_operation_type,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,DI_SEQUENCE_NUMBER,di_Sequence_Number,BIGINT,,,
raw.crm_zcs_long_text_act,cleansed.crm_zcs_long_text_act,DI_SEQUENCE_NUMBER,di_Sequence_Number,Bigint,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,DI_SEQUENCE_NUMBER,di_Sequence_Number,Bigint,,,
raw.crm_zcs_long_text_f,cleansed.crm_zcs_long_text_f,DI_SEQUENCE_NUMBER,di_Sequence_Number,Bigint,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,DIRECTION,activityDirectionCode,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,DIRECTION,directionCode,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,DIRECTION,direction,String,flag-int-inbound-outbound,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,DIS_CHANNEL,distributionChannel,String,,,
raw.crm_crmd_partner,cleansed.crm_crmd_partner,DISABLED,noInboxEntryFlag,String,flag-x-true-false,,
raw.crm_crmd_partner,cleansed.crm_crmd_partner,DISPLAY_TYPE,objectTypeCode,String,,,
raw.crm_crmd_partner,cleansed.crm_crmd_partner,DISPLAY_TYPE,objectTypeDescription,String,,,crm-custom-ref-partner-type
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,DIVISION,division,String,,,
raw.crm_crmorderphf,cleansed.crm_crmorderphf,DOC_FMTVER,documentFormatVersion,String,,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,DOC_FORMAT,documentFormat,String,,,
raw.crm_crmorderphf,cleansed.crm_crmorderphf,DOC_FORMAT,documentFormat,String,,,
raw.crm_crmd_brelvonae,cleansed.crm_crmd_brelvonae,DOC_INFO,docInformation,String,,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,DOC_PROT,documentProtection,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,DUE_DATE,dueDateTime,DateTime,int-utc-to-sydney-datetime,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,DURATION,activityDuration,Bigint,,,
raw.crm_crmd_erms_step,cleansed.crm_crmd_erms_step,DURATION,duration ,Double,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,EARLY_ORDER_NO,earlyOrderNo,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,ELIG_HIER_TYPE,eligibleHierarchyType,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,ELIGIBLE_PARTNER,eligiblePartner,String,,,
raw.crm_crmd_erms_header,cleansed.crm_crmd_erms_header,EMAIL_TYPE,emailType,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,END_CUSTOMER,endCustomerNumber,String,,,
raw.crm_scapptseg,cleansed.crm_scapptseg,ENTRY_BY,entryBy,String,,,
raw.crm_scapptseg,cleansed.crm_scapptseg,ENTRY_TST,entryTimestamp,Datetime,,"to_timestamp(substring(cast(ENTRY_TST as bigint),1,4)||'-'||substring(cast(ENTRY_TST as bigint),5,2)||'-'||substring(cast(ENTRY_TST as bigint),7,2) ||' '||substring(cast(ENTRY_TST as bigint),9,2)||':'||substring(cast(ENTRY_TST as bigint),11,2)||':'||substring(cast(ENTRY_TST as bigint),13,2))",
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,ERR_GRP,incompletenessGroup,String,,,
raw.crm_crmd_partner,cleansed.crm_crmd_partner,ERROR_FLAG,errorFlag,String,flag-x-yes-no,,
raw.crm_crmd_erms_header,cleansed.crm_crmd_erms_header,ESC_TIME_IN_HRS,escalationTimeInHours,Double,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,ESCALATE_1_TS,firstEscalateDateTime,DateTime,int-utc-to-sydney-datetime,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,ESCALATE_2_TS,secondEscalateDateTime,DateTime,int-utc-to-sydney-datetime,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,ESCALATION,escalation,String,,,
raw.crm_crmd_erms_header,cleansed.crm_crmd_erms_header,ESCALATION_TIME,escalationDatetime,Datetime,int-to-datetime,,
raw.crm_crmd_erms_header,cleansed.crm_crmd_erms_header,ESCALATION_TYPE,escalationType,String,,,
raw.crm_tj30t,cleansed.crm_tj30t,ESTAT,statusCode,String,trimcoalesce,,
raw.crm_crmd_erms_step,cleansed.crm_crmd_erms_step,EVENT,eventID,String,,,
raw.crm_crmd_erms_eventt,cleansed.crm_crmd_erms_eventt,EVENT_ID,emailEventID,String,trimcoalesce,,
raw.crm_crmd_erms_step,cleansed.crm_crmd_erms_step,EVENT_TMSP,eventTimestamp,Datetime,int-utc-to-sydney-datetime,,
raw.crm_crmd_erms_header,cleansed.crm_crmd_erms_header,EXT_ADDR,externalEmailAddress,String,,,
raw.crm_crmd_srv_subject,cleansed.crm_crmd_srv_subject,EXT_CODE,externalSystemCode,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,EXT_PROD_ALLOWED,externalProductsAllowed,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,EXT_PROD_ITCATGR,itemCategoryGroupExternalProducts,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,EXT_REF_PROFILE,externalReferenceProfile,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,EXTERN_ACT_ID,externalNumber,String,,,
raw.crm_0crm_proc_type_text,cleansed.crm_0crm_proc_type_text,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_tj30t,cleansed.crm_tj30t,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_crmd_partner,cleansed.crm_crmd_partner,DELTA_TS,delta_ts,"Decimal(15,0)",,,
raw.crm_zcs_long_text_act,cleansed.crm_zcs_long_text_act,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_crmc_partner_ft,cleansed.crm_crmc_partner_ft,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_0crm_category_text,cleansed.crm_0crm_category_text,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_zcst_source,cleansed.crm_zcst_source,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_crm_jcds,cleansed.crm_crm_jcds,DELTA_TS,delta_ts,"Decimal(15,0)",,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_crmd_erms_header,cleansed.crm_crmd_erms_header,DELTA_TS,delta_ts,"Decimal(15,0)",,,
raw.crm_crmd_erms_stas_t,cleansed.crm_crmd_erms_stas_t,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_crmd_erms_contnt,cleansed.crm_crmd_erms_contnt,DELTA_TS,delta_ts,"Decimal(15,0)",,,
raw.crm_scapptseg,cleansed.crm_scapptseg,DELTA_TS,delta_ts,"Decimal(15,0)",,,
raw.crm_crmd_brelvonae,cleansed.crm_crmd_brelvonae,DELTA_TS,delta_ts,"Decimal(15,0)",,,
raw.crm_crmd_erms_step,cleansed.crm_crmd_erms_step,DELTA_TS,delta_ts,"Decimal(15,0)",,,
raw.crm_crmd_erms_eventt,cleansed.crm_crmd_erms_eventt,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_crmd_srv_osset,cleansed.crm_crmd_srv_osset,DELTA_TS,delta_ts,"Decimal(15,0)",,,
raw.crm_crmd_srv_subject,cleansed.crm_crmd_srv_subject,DELTA_TS,delta_ts,"Decimal(15,0)",,,
raw.crm_crmd_link,cleansed.crm_crmd_link,DELTA_TS,delta_ts,"Decimal(15,0)",,,
raw.crm_crmc_erms_cat_as,cleansed.crm_crmc_erms_cat_as,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_crmc_erms_cat_ct,cleansed.crm_crmc_erms_cat_ct,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_crmc_erms_cat_hi,cleansed.crm_crmc_erms_cat_hi,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_crmc_erms_cat_ca,cleansed.crm_crmc_erms_cat_ca,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_crmd_survey,cleansed.crm_crmd_survey,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_crm_svy_db_svs,cleansed.crm_crm_svy_db_svs,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_crm_svy_db_s,cleansed.crm_crm_svy_db_s,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_zpstxhwithcguid,cleansed.crm_zpstxhwithcguid,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_zcs_long_text_f,cleansed.crm_zcs_long_text_f,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_crm_svy_re_quest,cleansed.crm_crm_svy_re_quest,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_crm_svy_db_sv,cleansed.crm_crm_svy_db_sv,DELTA_TS,delta_ts,"Decimal(15,0)",,,
raw.crm_skwg_brel,cleansed.crm_skwg_brel,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_crmc_prt_otype,cleansed.crm_crmc_prt_otype,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_crmorderphf,cleansed.crm_crmorderphf,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_crmv_erms_cat_ca,cleansed.crm_crmv_erms_cat_ca,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_scapttxt,cleansed.crm_scapttxt,EXTRACT_DATETIME,extract_datetime,String,,,
raw.crm_crmorderphf,cleansed.crm_crmorderphf,FILE_NAME,documentFileName,String,,,
raw.crm_crmorderphf,cleansed.crm_crmorderphf,FILE_NUM,documentSeqNumber,Bigint,,,
raw.crm_crmorderphf,cleansed.crm_crmorderphf,FILE_SIZE,documentFileSize,Bigint,,,
raw.crm_crmorderphf,cleansed.crm_crmorderphf,FILE_TYPE,documentTypeDataTransfer,String,,,
raw.crm_crmd_erms_header,cleansed.crm_crmd_erms_header,FINAL,final,String,,,
raw.crm_crmd_erms_step,cleansed.crm_crmd_erms_step,FIRST_AGENT,firstAgent,String,,,
raw.crm_crmd_erms_step,cleansed.crm_crmd_erms_step,FIRST_ORG_UNIT,firstOrganisationUnit,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,FOLLOW_WINDOW,followupWindow,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,FTF_DURATION,faceToFaceDuration,Bigint,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,GTIN_VALID,gtinValid,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,GUID,serviceRequestGUID,String,trimcoalesce,,
raw.crm_crmd_partner,cleansed.crm_crmd_partner,GUID,GUID,String,,,
raw.crm_zcs_long_text_act,cleansed.crm_zcs_long_text_act,GUID,serviceRequestGUID,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,GUID,interactionGUID,String,trimcoalesce,,
raw.crm_crmd_srv_osset,cleansed.crm_crmd_srv_osset,GUID,objectSubjectGUID,String,trimcoalesce,,
raw.crm_crmd_srv_subject,cleansed.crm_crmd_srv_subject,GUID,serviceSubjectGUID,String,trimcoalesce,,
raw.crm_zcs_long_text_f,cleansed.crm_zcs_long_text_f,GUID,serviceRequestGUID,String,trimcoalesce,,
raw.crm_zpstxhwithcguid,cleansed.crm_zpstxhwithcguid,GUID_CHAR32,noteGUID,String,trimcoalesce,,
raw.crm_crmd_link,cleansed.crm_crmd_link,GUID_HI,hiGUID,String,trimcoalesce,,
raw.crm_crmd_srv_subject,cleansed.crm_crmd_srv_subject,GUID_HIERARCHY,hierarchyGUID,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,GUID_OPPORTUNITY,opportunityGUID,String,,,
raw.crm_crmd_srv_subject,cleansed.crm_crmd_srv_subject,GUID_REF,serviceSubjectReferenceGUID,String,,,
raw.crm_crmd_srv_osset,cleansed.crm_crmd_srv_osset,GUID_SET,objectSubjectSetGUID,String,,,
raw.crm_crmd_link,cleansed.crm_crmd_link,GUID_SET,setGUID,String,trimcoalesce,,
raw.crm_crmd_erms_header,cleansed.crm_crmd_erms_header,HANDLING_TIME,handlingTime,Double,,,
raw.crm_crm_svy_re_quest,cleansed.crm_crm_svy_re_quest,HIER_LEVEL,questionAnswerLevel,Integer,,,
raw.crm_skwg_brel,cleansed.crm_skwg_brel,HOMESYS,homeLogicalSystem,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,IMPACT,impact,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,IN_COMPL_BEFORE,completedBeforeIndicator,String,,,
raw.crm_crmd_erms_header,cleansed.crm_crmd_erms_header,IN_SL,inServiceLevel,Integer,,,
raw.crm_crm_jcds,cleansed.crm_crm_jcds,INACT,statusInactiveIndicator,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,INCR_ITEM_PROC,incrementItemNumber,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,INCR_S_ITEM_PROC,incrementSuitemNumber,String,,,
raw.crm_skwg_brel,cleansed.crm_skwg_brel,INSTID_A,instanceIDA,String,,,
raw.crm_skwg_brel,cleansed.crm_skwg_brel,INSTID_B,instanceIDB,String,,,
raw.crm_crmd_erms_header,cleansed.crm_crmd_erms_header,INT_ADDR,internalEmailAddress,String,,,
raw.crm_crmd_brelvonae,cleansed.crm_crmd_brelvonae,INVALID,invalidAssignment,String,,,
raw.crm_crmd_srv_subject,cleansed.crm_crmd_srv_subject,KATALOG_TYPE,catalogType,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,KATALOGART,katalogart,String,,,
raw.crm_crmd_srv_subject,cleansed.crm_crmd_srv_subject,KATALOGART,catalogCategory,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,KATALOGART_C,catalogC,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,KATALOGART_D,catalogD,String,,,
raw.crm_crmd_partner,cleansed.crm_crmd_partner,KIND_OF_ENTRY,partnerOriginCode,String,,,
raw.crm_crmd_partner,cleansed.crm_crmd_partner,KIND_OF_ENTRY,partnerOriginDescription,String,,,crm-custom-ref-partner-origin
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,LAST_UPDATED_AT,lastUpdatedAt,Datetime,int-utc-to-sydney-datetime,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,LC_SRV_DUR_UNIT,serviceLifeCycleUnit,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,LC_SRV_DURATION,serviceLifeCycle,"DECIMAL(15,2)",,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,LO_CLASS,loClass,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,LOGICAL_SYSTEM,logicalSystem,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,LOGICAL_SYSTEM,logicalSystem,String,,,
raw.crm_skwg_brel,cleansed.crm_skwg_brel,LOGSYS_A,logicalSystemA,String,,,
raw.crm_crmd_brelvonae,cleansed.crm_crmd_brelvonae,LOGSYS_A_SEL,logicalSystemA,String,,,
raw.crm_skwg_brel,cleansed.crm_skwg_brel,LOGSYS_B,logicalSystemB,String,,,
raw.crm_crmd_brelvonae,cleansed.crm_crmd_brelvonae,LOGSYS_B_SEL,logicalSystemB,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,LOGSYS_PRED,predLogicalSystem,String,,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,LOIO_ID,loidID,String,,,
raw.crm_crmd_partner,cleansed.crm_crmd_partner,MAINPARTNER,mainPartnerFlag,String,flag-x-true-false,,
raw.crm_crmorderphf,cleansed.crm_crmorderphf,MIMETYPE,documentType,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,MKT_ELEMENT,marketingPlanElement,String,,,
raw.crm_crm_svy_db_svs,cleansed.crm_crm_svy_db_svs,MODIFIED AT,changeDate,Date,,,
raw.crm_crm_svy_db_svs,cleansed.crm_crm_svy_db_svs,MODIFIED BY,changedBy,String,,,
raw.crm_crm_svy_db_s,cleansed.crm_crm_svy_db_s,MODIFIED_AT,changeDate,Datetime,int-to-datetime,,
raw.crm_crm_svy_db_s,cleansed.crm_crm_svy_db_s,MODIFIED_BY,changedBy,String,,,
raw.crm_crm_svy_db_sv,cleansed.crm_crm_svy_db_sv,NAME,surveyValueKeyAttribute,String,trimcoalesce,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,NO_CHANGE_DOCS,noChangeDocument ,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,NO_IMPL_CH_DOCS,noImplicitChangeDocuments,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,NO_OF_IR,numberOfInteractionRecords,Integer,,,
raw.crm_crmd_partner,cleansed.crm_crmd_partner,NO_TYPE,partnerNumberTypeCode,String,,trim(NO_TYPE),
raw.crm_crmd_partner,cleansed.crm_crmd_partner,NO_TYPE,partnerNumberTypeDescription,String,,trim(NO_TYPE),crm-custom-ref-partner-type
raw.crm_crmc_erms_cat_hi,cleansed.crm_crmc_erms_cat_hi,NODE_GUID,childGUID,String,trimcoalesce,,
raw.crm_crmc_erms_cat_hi,cleansed.crm_crmc_erms_cat_hi,NODE_LEAF,nodeLeafFlag,String,flag-x-yes-no,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,NOTIFICATION_NO,notificationNumber,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,NUM_OF_HEAD,serviceRequestHeaderNumber,Integer,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,NUMBER_RANGE_EXT,numberRangeExternal,Integer,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,NUMBER_RANGE_INT,numberRangeInternal,Integer,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,OBJ_LINKAGE_PROF,objectLinkProfile,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,OBJECT_ID,serviceRequestID,String,,,
raw.crm_zcs_long_text_act,cleansed.crm_zcs_long_text_act,OBJECT_ID,serviceRequestID,String,trimcoalesce,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,OBJECT_ID,interactionID,String,,,
raw.crm_zcs_long_text_f,cleansed.crm_zcs_long_text_f,OBJECT_ID,serviceRequestID,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,OBJECT_TYPE,serviceRequestCategory,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,OBJECT_TYPE,interactionCategory,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,OBJECT_TYPE,objectTypeCode,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,OBJECTIVE,objective,String,,,
raw.crm_crmc_prt_otype,cleansed.crm_crmc_prt_otype,OBJECTTYPE,objectTypeDescription,String,,,
raw.crm_crmd_brelvonae,cleansed.crm_crmd_brelvonae,OBJGUID_A_SEL,objectAGUID,String,,,
raw.crm_crmd_brelvonae,cleansed.crm_crmd_brelvonae,OBJGUID_B_SEL,objectBGUID,String,,,
raw.crm_crmd_brelvonae,cleansed.crm_crmd_brelvonae,OBJKEY_A_SEL,objectKeyA,String,,,
raw.crm_crmd_brelvonae,cleansed.crm_crmd_brelvonae,OBJKEY_B_SEL,objectKeyB,String,,,
raw.crm_crm_jcds,cleansed.crm_crm_jcds,OBJNR,objectGUID,String,trimcoalesce,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,OBJREF_PROF_ID,objectRelationshipsProfileId ,String,,,
raw.crm_crmd_brelvonae,cleansed.crm_crmd_brelvonae,OBJTYPE_A_SEL,objectTypeA,String,,,
raw.crm_crmd_brelvonae,cleansed.crm_crmd_brelvonae,OBJTYPE_B_SEL,objectTypeB,String,,,
raw.crm_crmd_link,cleansed.crm_crmd_link,OBJTYPE_HI,hiObjectType,String,,,
raw.crm_crmd_link,cleansed.crm_crmd_link,OBJTYPE_SET,setObjectType,String,,,
