RawTable,CleansedTable,RawColumnName,DataType,CleansedColumnName,TransformTag,CustomTransform,Lookup
raw.art_renewals_concept,cleansed.art_renewals_concept,INITIATOR_ROLE,STRING,initiatorRole,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,EMERGENCY_FLAG,STRING,emergencyFlag,flag-trueorfalse-yes-no,,
raw.art_renewals_concept,cleansed.art_renewals_concept,INCIDENT_NO,STRING,incidentNo,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,CANCELLED_REASON,STRING,cancelledReason,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,CANCELLED_DATETIME,DATETIME,cancelledDatetime,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,CANCELLED_BY,STRING,cancelledBy,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,START_YEAR,BIGINT,startYear,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,FY1,DOUBLE,fy1,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,FY2,DOUBLE,fy2,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,FY3,DOUBLE,fy3,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,FY4,DOUBLE,fy4,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,FY5,DOUBLE,fy5,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,UPDATED_BY,STRING,updatedBy,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,IS_BUNDLE,STRING,isBundle,flag-trueorfalse-yes-no,,
raw.art_renewals_concept,cleansed.art_renewals_concept,BUNDLE_ID,STRING,bundleId,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,BUNDLING_OPP,STRING,bundlingOpp,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,SUB_GROUP,STRING,subGroup,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,AREA_UPDATE_BY,STRING,areaUpdateBy,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,AREA_UPDATE_DATETIME,DATETIME,areaUpdateDatetime,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,PLANT_UPDATE_BY,STRING,plantUpdateBy,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,PLANT_UPDATE_DATETIME,DATETIME,plantUpdateDatetime,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,TP_UPDATE_BY,STRING,tpUpdateBy,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,TP_UPDATE_DATETIME,DATETIME,tpUpdateDatetime,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,PROJECT_NUMBER,STRING,projectNumber,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,AFFECTED_AREA,STRING,affectedArea,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,FUNDING_SRC,STRING,fundingSrc,,,
raw.art_renewals_concept,cleansed.art_renewals_concept,SOURCE_REFERENCE,STRING,sourceReference,,,
raw.art_renewals_concept_asset,cleansed.art_renewals_concept_asset,CONCEPT_ID,BIGINT,conceptId,,,
raw.art_renewals_concept_asset,cleansed.art_renewals_concept_asset,LOCATION_ID,STRING,locationId,,,
raw.art_renewals_concept_asset,cleansed.art_renewals_concept_asset,ASSET_ID,STRING,assetId,,,
raw.art_renewals_concept_asset,cleansed.art_renewals_concept_asset,START_YEAR,BIGINT,startYear,,,
raw.art_renewals_concept_asset,cleansed.art_renewals_concept_asset,FY1,DOUBLE,fy1,,,
raw.art_renewals_concept_asset,cleansed.art_renewals_concept_asset,FY2,DOUBLE,fy2,,,
raw.art_renewals_concept_asset,cleansed.art_renewals_concept_asset,FY3,DOUBLE,fy3,,,
raw.art_renewals_concept_asset,cleansed.art_renewals_concept_asset,FY4,DOUBLE,fy4,,,
raw.art_renewals_concept_asset,cleansed.art_renewals_concept_asset,FY5,DOUBLE,fy5,,,
raw.art_renewals_concept_asset,cleansed.art_renewals_concept_asset,FY6,DOUBLE,fy6,,,
raw.art_renewals_concept_asset,cleansed.art_renewals_concept_asset,FY7,DOUBLE,fy7,,,
raw.art_renewals_concept_asset,cleansed.art_renewals_concept_asset,FY8,DOUBLE,fy8,,,
raw.art_renewals_concept_asset,cleansed.art_renewals_concept_asset,CG_READING,STRING,cgReading,,,
raw.art_renewals_concept_asset,cleansed.art_renewals_concept_asset,COF_SCORE,STRING,cofScore,,,
raw.art_renewals_concept_asset,cleansed.art_renewals_concept_asset,LOC_DESC,STRING,locDesc,,,
raw.art_renewals_concept_asset,cleansed.art_renewals_concept_asset,FACILITY_CODE,STRING,facilityCode,,,
